Date,Year,State,Site,N_R,ID_mark,ID_number,sex,mated (if F),gps,wpt,wing_wear,Notes,lat,lon,ele
6/25/18,2018,Maryland,Nuetzel,N,BRBS,NU23,F,mated,GPS_1,326,3,,39.674061,-76.584714,187.320572
6/25/18,2018,Maryland,Nuetzel,N,NA,NA,F,mated,GPS_1,164,NA,"Unlabeled female laying eggs on previously marked turtlehead plants-not disturbed. Checked back half an hour later, still there.",39.672584,-76.585857,188.063309
6/25/18,2018,Maryland,Nuetzel,N,BRBY,NU24,F,mated,GPS_1,327,NA,wing wear not recorded: was either 2 or 3,39.673946,-76.584206,187.786179
6/25/18,2018,Massachusetts,Upton,N,GSRG,UP01,M,,LB,1652,3,,42.208089,-71.626109,126.455009
6/25/18,2018,Massachusetts,Upton,N,GSRR,UP02,M,,LB,1654,2,mating while marked,42.207937,-71.626173,124.442146
6/25/18,2018,Massachusetts,Upton,N,GSRS,UP03,F,mated,LB,1654,2,,42.207937,-71.626173,124.442146
6/25/18,2018,Massachusetts,Upton,N,GSRY,UP04,M,,LB,1654,3,,42.207937,-71.626173,124.442146
6/25/18,2018,Massachusetts,Upton,N,GSSB,UP05,M,,LB,1655,3,left forewing crumpled at top,42.207971,-71.62619,128.498489
6/25/18,2018,Massachusetts,Upton,N,GSSG,UP06,M,,LB,1656,3,,42.207888,-71.626142,129.379395
6/25/18,2018,Massachusetts,Upton,N,GSSR,UP07,F,mated,LB,1656,3,,42.207888,-71.626142,129.379395
6/25/18,2018,Massachusetts,Upton,N,GSSS,UP08,M,,LB,1657,2,,42.207872,-71.626109,129.17009
6/25/18,2018,Massachusetts,Upton,N,GSSY,UP09,F,mated,LB,1658,3,,42.207901,-71.62612,129.969864
6/25/18,2018,Massachusetts,Upton,N,GSYB,UP10,M,,LB,1659,3,,42.207877,-71.626087,130.656815
6/25/18,2018,Massachusetts,Upton,N,GSYG,UP11,M,,LB,1659,3,,42.207877,-71.626087,130.656815
6/25/18,2018,Massachusetts,Upton,N,GSYR,UP12,M,,LB,1660,3,,42.207858,-71.626086,130.491104
6/25/18,2018,Massachusetts,Upton,N,GSYS,UP13,M,,LB,1661,3,,42.207879,-71.62605,128.787262
6/25/18,2018,Massachusetts,Upton,N,GSYY,UP14,F,unmated,LB,1662,2,,42.207857,-71.62606,129.762955
6/25/18,2018,Massachusetts,Upton,N,GYBB,UP15,M,,LB,1663,3,,42.207806,-71.626117,129.563095
6/25/18,2018,Massachusetts,Upton,N,GYBG,UP16,F,unmated,LB,1664,2,,42.207793,-71.626036,128.848404
6/25/18,2018,Massachusetts,Upton,N,GYBR,UP17,M,,LB,1664,3,,42.207793,-71.626036,128.848404
6/25/18,2018,Massachusetts,Upton,N,GYBS,UP18,M,,LB,1665,3,,42.207779,-71.626094,129.531677
6/25/18,2018,Massachusetts,Upton,N,GYBY,UP19,M,,LB,1666,3,,42.207761,-71.626124,130.08812
6/25/18,2018,Massachusetts,Upton,N,GYGB,UP20,M,,LB,1667,2,,42.207721,-71.626082,130.519409
6/25/18,2018,Massachusetts,Upton,N,GYGG,UP21,M,,LB,1668,3,,42.207718,-71.626115,130.963272
6/25/18,2018,Massachusetts,Upton,N,GYGR,UP22,F,mated,LB,1669,2,Marked while mating,42.207746,-71.626162,131.390625
6/25/18,2018,Massachusetts,Upton,N,GYGS,UP23,M,,LB,1669,3,,42.207746,-71.626162,131.390625
6/25/18,2018,Massachusetts,Upton,N,GYGY,UP24,M,,LB,1670,3,,42.20775,-71.626129,130.825974
6/25/18,2018,Massachusetts,Upton,N,GYRB,UP25,M,,LB,1671,2,,42.207774,-71.626112,131.405685
6/25/18,2018,Massachusetts,Upton,N,GYRG,UP26,F,mated,LB,1672,2,one caught on a later day was recorded as a male with this color code,42.207701,-71.626083,130.192871
6/25/18,2018,Massachusetts,Upton,N,GYRR,UP27,M,,LB,1673,2,,42.207698,-71.62613,130.749603
6/25/18,2018,Massachusetts,Upton,N,GYRS,UP28,M,,LB,1674,2,,42.207714,-71.626067,130.756805
6/25/18,2018,Massachusetts,Upton,N,GYRY,UP29,M,,LB,1675,2,,42.207641,-71.626076,130.561737
6/25/18,2018,Massachusetts,Upton,N,GYSB,UP30,M,,LB,1676,2,,42.207661,-71.62609,129.721802
6/25/18,2018,Massachusetts,Upton,N,GYSG,UP31,M,,LB,1676,2,,42.207661,-71.62609,129.721802
6/25/18,2018,Massachusetts,Upton,N,GYSR,UP32,M,,LB,1677,3,,42.207639,-71.626143,128.336853
6/25/18,2018,Massachusetts,Upton,N,GYSS,UP33,M,,LB,1678,3,,42.207584,-71.626158,127.844925
6/25/18,2018,Massachusetts,Upton,N,GYSY,UP34,M,,LB,1679,2,,42.207576,-71.62611,127.257912
6/25/18,2018,Massachusetts,Upton,N,GYYB,UP35,M,,LB,1680,3,,42.207581,-71.62608,126.062416
6/25/18,2018,Massachusetts,Upton,N,GYYG,UP36,M,,LB,1681,2,,42.207477,-71.626117,127.586365
6/25/18,2018,Massachusetts,Upton,N,GYYR,UP37,M,,LB,1682,3,,42.207448,-71.626099,126.511604
6/25/18,2018,Massachusetts,Upton,N,GYYS,UP38,M,,LB,1683,3,,42.207476,-71.626102,127.193031
6/25/18,2018,Massachusetts,Upton,N,GYYY,UP39,M,,LB,1684,2,,42.207441,-71.62618,127.064621
6/25/18,2018,Massachusetts,Upton,N,RBBB,UP40,M,,LB,1685,2,,42.207431,-71.626099,127.492256
6/25/18,2018,Massachusetts,Upton,N,RBBG,UP41,M,,LB,1687,2,,42.207428,-71.626132,128.091827
6/25/18,2018,Massachusetts,Upton,N,RBBR,UP42,M,,LB,1688,2,,42.207438,-71.626069,126.192375
6/25/18,2018,Massachusetts,Upton,N,RBBS,UP43,M,,LB,1689,2,,42.207341,-71.626156,127.125931
6/25/18,2018,Massachusetts,Upton,N,RBBY,UP44,M,,LB,1686,2,,42.207406,-71.626138,126.999069
6/25/18,2018,Massachusetts,Upton,N,RBGB,UP45,M,,LB,1690,2,,42.207303,-71.626092,126.278671
6/25/18,2018,Massachusetts,Upton,N,RBGG,UP46,M,,LB,1691,2,,42.207307,-71.626059,126.698257
6/25/18,2018,Massachusetts,Upton,N,RBGR,UP47,M,,LB,1692,2,,42.2073,-71.626031,127.729553
6/25/18,2018,Massachusetts,Upton,N,RBGS,UP48,M,,LB,1693,3,,42.207258,-71.626093,129.583496
6/25/18,2018,Massachusetts,Upton,N,RBGY,UP49,M,,LB,1694,3,,42.207349,-71.626137,128.108871
6/25/18,2018,Massachusetts,Upton,N,RBRB,UP50,M,,LB,1695,3,,42.207237,-71.626116,127.06337
6/25/18,2018,Massachusetts,Upton,N,RBRG,UP51,M,,LB,1696,2,,42.207219,-71.626192,127.516068
6/25/18,2018,Massachusetts,Upton,N,RBRR,UP52,M,,LB,1697,2,,42.207188,-71.626189,128.73291
6/25/18,2018,Massachusetts,Upton,N,RBRS,UP53,F,unmated,LB,1698,2,,42.20716,-71.626235,128.261749
6/25/18,2018,Massachusetts,Upton,N,BBBB,UP54,M,,LIB,12,2,Mating pair,42.207945,-71.62623,132.399033
6/25/18,2018,Massachusetts,Upton,N,BBBR,UP55,F,mated,LIB,12,2,mating pair,42.207945,-71.62623,132.399033
6/25/18,2018,Massachusetts,Upton,N,BBBG,UP56,M,,LIB,13,3,,42.207915,-71.626209,130.253555
6/25/18,2018,Massachusetts,Upton,N,BBBS,UP57,M,,LIB,14,2,,42.207888,-71.626198,131.002243
6/25/18,2018,Massachusetts,Upton,N,BBBY,UP58,M,,LIB,15,2,nectaring on Rudbeckia,42.207833,-71.626196,129.438431
6/25/18,2018,Massachusetts,Upton,N,BBGB,UP59,M,,LIB,16,4,damaged wing (deformed),42.207787,-71.62629,128.781586
6/25/18,2018,Massachusetts,Upton,N,BBGG,UP60,M,,LIB,17,3,mating pair,42.207827,-71.626362,128.656372
6/25/18,2018,Massachusetts,Upton,N,BBGR,UP61,F,mated,LIB,17,3,one caught on a later day was recorded as a male with this color code. mating pair,42.207827,-71.626362,128.656372
6/25/18,2018,Massachusetts,Upton,N,BBGS,UP62,M,,LIB,18,2,,42.207724,-71.626184,124.959297
6/25/18,2018,Massachusetts,Upton,N,BBGY,UP63,M,,LIB,19,2,,42.207712,-71.626178,123.367088
6/25/18,2018,Massachusetts,Upton,N,BBRB,UP64,M,,LIB,20,3,,42.207661,-71.626204,123.797813
6/25/18,2018,Massachusetts,Upton,N,BBRG,UP65,F,mated,LIB,21,3,,42.20763,-71.626258,124.211128
6/25/18,2018,Massachusetts,Upton,N,BBRR,UP66,M,,LIB,22,2,,42.207663,-71.626232,122.389366
6/25/18,2018,Massachusetts,Upton,N,BBRS,UP67,F,unmated,LIB,23,2,,42.20758,-71.626257,122.783295
6/25/18,2018,Massachusetts,Upton,N,BBRY,UP68,M,,LIB,24,3,,42.20758,-71.626108,123.232933
6/25/18,2018,Massachusetts,Upton,N,BBSB,UP69,F,mated,LIB,25,3,,42.207519,-71.6261,121.736145
6/25/18,2018,Massachusetts,Upton,N,BBSG,UP70,M,,LIB,26,3,,42.20752,-71.626162,121.379517
6/25/18,2018,Massachusetts,Upton,N,BBSR,UP71,F,unmated,LIB,27,2,"71 and 72 together, might have mated if not caught",42.207517,-71.626176,119.665482
6/25/18,2018,Massachusetts,Upton,N,BBSS,UP72,M,,LIB,27,3,,42.207517,-71.626176,119.665482
6/25/18,2018,Massachusetts,Upton,N,BBSY,UP73,M,,LIB,28,2,,42.207504,-71.626185,119.391891
6/25/18,2018,Massachusetts,Upton,N,BBYB,UP74,M,,LIB,29,2,,42.207462,-71.62618,119.198059
6/25/18,2018,Massachusetts,Upton,N,BBYG,UP75,M,,LIB,30,2,,42.207448,-71.626225,118.099068
6/25/18,2018,Massachusetts,Upton,N,BBYR,UP76,M,,LIB,31,3,,42.207415,-71.626173,117.002213
6/25/18,2018,Massachusetts,Upton,N,BBYS,UP77,M,,LIB,32,2,,42.207404,-71.626212,117.40464
6/25/18,2018,Massachusetts,Upton,N,BBYY,UP78,M,,LIB,33,2,,42.207458,-71.626206,115.032387
6/25/18,2018,Massachusetts,Upton,N,BGBB,UP79,F,NA,LIB,34,3,one caught on a later day was recorded as a female with this color code; here changed to F by LMB as it seems unlikely to mistake a mated female for a male,42.20741,-71.626161,116.370537
6/25/18,2018,Massachusetts,Upton,N,BGBG,UP80,M,,LIB,35,3,,42.207347,-71.626214,116.504807
6/25/18,2018,Massachusetts,Upton,N,BGBR,UP81,M,,LIB,36,3,,42.207332,-71.62632,116.31218
6/25/18,2018,Massachusetts,Upton,N,BGBS,UP82,M,,LIB,37,3,,42.207213,-71.626244,116.663956
6/25/18,2018,Massachusetts,Upton,N,BGBY,UP83,M,,LIB,38,3,,42.207193,-71.6263,115.267891
6/25/18,2018,Massachusetts,Upton,N,BGGB,UP84,M,,LIB,39,2,,42.207185,-71.626279,115.352615
6/25/18,2018,Massachusetts,Upton,N,BGGG,UP85,M,,LIB,40,2,,42.207068,-71.6263,115.526642
6/25/18,2018,Massachusetts,Upton,N,BGGR,UP86,M,,LIB,41,2,,42.207069,-71.626253,116.22699
6/25/18,2018,Massachusetts,Upton,N,BGGS,UP87,F,unmated,LIB,42,2,,42.206975,-71.626169,114.308701
6/25/18,2018,Massachusetts,Upton,N,BGGY,UP88,M,,LIB,43,3,,42.20691,-71.626299,114.695068
6/25/18,2018,Massachusetts,Upton,N,BGRB,UP89,M,,LIB,44,2,,42.206865,-71.626335,113.602386
6/25/18,2018,Massachusetts,Upton,N,BGRG,UP90,M,,LIB,45,3,,42.2068,-71.62627,114.695694
6/25/18,2018,Massachusetts,Upton,N,BGRR,UP91,M,,LIB,46,3,,42.206748,-71.626274,113.67646
6/25/18,2018,Massachusetts,Upton,N,BGRS,UP92,M,,LIB,47,3,,42.206638,-71.626382,113.629295
6/25/18,2018,Massachusetts,Upton,N,BGSB,UP93,M,,LIB,49,2,,42.206363,-71.626377,112.659607
6/25/18,2018,Massachusetts,Upton,N,BGRY,UP94,M,,LIB,48,3,,42.206485,-71.626391,113.429733
6/25/18,2018,Massachusetts,Upton,N,BGSG,UP95,M,,LIB,50,2,,42.206333,-71.626147,114.196297
6/25/18,2018,Massachusetts,Upton,N,BGSR,UP96,M,,LIB,51,2,,42.206382,-71.626132,114.802795
6/25/18,2018,Massachusetts,Upton,N,BGSS,UP97,M,,LIB,52,2,,42.20643,-71.626244,115.838776
6/25/18,2018,Massachusetts,Upton,N,BGSY,UP98,M,,LIB,53,2,,42.206536,-71.626067,114.842842
6/25/18,2018,Massachusetts,Upton,N,BGYB,UP99,M,,LIB,54,2,,42.20657,-71.626042,114.974419
6/25/18,2018,Massachusetts,Upton,N,BGYG,UP100,M,,LIB,55,3,,42.206565,-71.626132,115.33107
6/25/18,2018,Massachusetts,Upton,N,BGYR,UP101,M,,LIB,56,2,101 and 102 caught together,42.206594,-71.626141,116.985909
6/25/18,2018,Massachusetts,Upton,N,BGYS,UP102,M,,LIB,56,3,,42.206594,-71.626141,116.985909
6/25/18,2018,Massachusetts,Upton,N,BGYY,UP103,M,,LIB,57,2,,42.206682,-71.626128,117.954422
6/25/18,2018,Massachusetts,Upton,N,BSBB,UP104,M,,LIB,58,2,,42.206701,-71.626026,117.24437
6/25/18,2018,Massachusetts,Upton,N,BSBG,UP105,M,,LIB,59,3,,42.206735,-71.626043,117.314789
6/25/18,2018,Massachusetts,Upton,N,SGYS,UP106,F,unmated,GPS_27,77,2,,42.207909,-71.626114,125.930305
6/25/18,2018,Massachusetts,Upton,N,SGYY,UP107,M,,GPS_27,78,4,,42.207873,-71.626077,140.730789
6/25/18,2018,Massachusetts,Upton,N,SRBB,UP108,,,GPS_27,78,3,,42.207873,-71.626077,140.730789
6/25/18,2018,Massachusetts,Upton,N,SRBG,UP109,M,,GPS_27,79,3,,42.207902,-71.626077,140.399704
6/25/18,2018,Massachusetts,Upton,N,SRBR,UP110,M,,GPS_27,80,3,,42.207914,-71.626086,135.487473
6/25/18,2018,Massachusetts,Upton,N,SRBS,UP111,M,,GPS_27,81,3,,42.207895,-71.626068,136.187836
6/25/18,2018,Massachusetts,Upton,N,SRBY,UP112,M,,GPS_27,82,3,,42.207881,-71.625874,134.156036
6/25/18,2018,Massachusetts,Upton,N,SRGB,UP113,F,mated,GPS_27,83,3,,42.207914,-71.62611,135.017502
6/25/18,2018,Massachusetts,Upton,N,SRGG,UP114,M,,GPS_27,85,3,,42.20787,-71.625893,135.536743
6/25/18,2018,Massachusetts,Upton,N,SRGR,UP115,M,,GPS_27,86,3,,42.207793,-71.625965,134.962433
6/25/18,2018,Massachusetts,Upton,N,SRGS,UP116,F,mated,GPS_27,86,3,,42.207793,-71.625965,134.962433
6/25/18,2018,Massachusetts,Upton,N,SRGY,UP117,M,,GPS_27,87,3,,42.20781,-71.625874,134.264023
6/25/18,2018,Massachusetts,Upton,N,SRRB,UP118,M,,GPS_27,88,4,,42.207753,-71.625883,134.042633
6/25/18,2018,Massachusetts,Upton,N,SRRG,UP119,M,,GPS_27,89,4,,42.207753,-71.625918,134.538651
6/25/18,2018,Massachusetts,Upton,N,SRRR,UP120,M,,GPS_27,90,4,,42.207713,-71.625878,133.160797
6/25/18,2018,Massachusetts,Upton,N,SRRS,UP121,F,mated,GPS_27,91,3,,42.207644,-71.625931,133.305756
6/25/18,2018,Massachusetts,Upton,N,SRRY,UP122,M,,GPS_27,91,4,,42.207644,-71.625931,133.305756
6/25/18,2018,Massachusetts,Upton,N,SRSB,UP123,M,,GPS_27,91,4,marked the same as UP128 but this one is male [UP128 later changed],42.207644,-71.625931,133.305756
6/25/18,2018,Massachusetts,Upton,N,SRSG,UP124,M,,GPS_27,92,3,,42.207674,-71.625925,129.316528
6/25/18,2018,Massachusetts,Upton,N,SRSR,UP125,M,,GPS_27,93,3,,42.20766,-71.625991,129.666122
6/25/18,2018,Massachusetts,Upton,N,SRSS,UP126,M,,GPS_27,94,5,,42.207612,-71.625886,130.128952
6/25/18,2018,Massachusetts,Upton,N,SRSY,UP127,M,,GPS_27,95,4,,42.207634,-71.626003,129.298447
6/25/18,2018,Massachusetts,Upton,N,SRYB,UP128,F,mated,GPS_27,95,3,marked the same as UP123 but this one is female (should be SRYB) {LATER CHANGED BECAUSE NEVER SAW SRSB AGAIN},42.207634,-71.626003,129.298447
6/25/18,2018,Massachusetts,Upton,N,SRYG,UP129,F,mated,GPS_27,96,3,,42.207566,-71.625881,126.540398
6/25/18,2018,Massachusetts,Upton,N,SRYR,UP130,F,mated,GPS_27,97,3,,42.207588,-71.62605,127.752907
6/25/18,2018,Massachusetts,Upton,N,SRYS,UP131,M,,GPS_27,98,3,,42.207578,-71.625911,125.776428
6/25/18,2018,Massachusetts,Upton,N,SRYY,UP132,M,,GPS_27,99,2,,42.207546,-71.625947,125.007942
6/25/18,2018,Massachusetts,Upton,N,SSBB,UP133,M,,GPS_27,102,3,,42.20755,-71.6258,122.983994
6/25/18,2018,Massachusetts,Upton,N,SSBG,UP134,M,,GPS_27,103,4,,42.20756,-71.625927,122.53154
6/25/18,2018,Massachusetts,Upton,N,SSBR,UP135,M,,GPS_27,104,3,,42.207547,-71.625989,120.497505
6/25/18,2018,Massachusetts,Upton,N,SSBS,UP136,M,,GPS_27,105,2,,42.207542,-71.6259,117.706451
6/25/18,2018,Massachusetts,Upton,N,SSBY,UP137,M,,GPS_27,106,4,,42.20754,-71.625984,116.196106
6/25/18,2018,Massachusetts,Upton,N,SSGB,UP138,M,,GPS_27,107,2,,42.207518,-71.626002,116.325096
6/25/18,2018,Massachusetts,Upton,N,SSGG,UP139,M,,GPS_27,108,3,,42.207564,-71.625943,115.022408
6/25/18,2018,Massachusetts,Upton,N,SSGR,UP140,M,,GPS_27,109,5,,42.207548,-71.626031,114.687828
6/25/18,2018,Massachusetts,Upton,N,SSGS,UP141,M,,GPS_27,110,3,,42.207537,-71.625935,114.949402
6/25/18,2018,Massachusetts,Upton,N,SSGY,UP142,M,,GPS_27,112,3,,42.207522,-71.625986,114.159584
6/25/18,2018,Massachusetts,Upton,N,SSRB,UP143,M,,GPS_27,114,2,,42.207445,-71.625998,113.303711
6/25/18,2018,Massachusetts,Upton,N,SSRG,UP144,M,,GPS_27,113,3,,42.207521,-71.62606,113.663628
6/25/18,2018,Massachusetts,Upton,N,SSRR,UP145,M,,GPS_27,115,3,,42.207421,-71.626019,114.902313
6/25/18,2018,Massachusetts,Upton,N,SSRS,UP146,M,,GPS_27,116,3,,42.207462,-71.625914,115.921951
6/25/18,2018,Massachusetts,Upton,N,SSRY,UP147,M,,GPS_27,117,3,,42.207456,-71.625854,113.274826
6/25/18,2018,Massachusetts,Upton,N,SSSB,UP148,M,,GPS_27,118,4,,42.207446,-71.625944,115.00161
6/25/18,2018,Massachusetts,Upton,N,SSSG,UP149,M,,GPS_27,119,3,,42.207335,-71.625921,115.741859
6/25/18,2018,Massachusetts,Upton,N,SSSR,UP150,M,,GPS_27,120,3,,42.207343,-71.625814,115.436905
6/25/18,2018,Massachusetts,Upton,N,SSSS,UP151,M,,GPS_27,121,3,,42.207389,-71.625965,115.721001
6/25/18,2018,Massachusetts,Upton,N,SSSY,UP152,M,,GPS_27,122,3,,42.207455,-71.625959,115.358559
6/25/18,2018,Massachusetts,Upton,N,SSYB,UP153,M,,GPS_27,123,3,,42.207456,-71.625884,115.896873
6/25/18,2018,Massachusetts,Upton,N,SSYG,UP154,M,,GPS_27,125,3,,42.207394,-71.625965,116.471931
6/25/18,2018,Massachusetts,Upton,N,SSYR,UP155,M,,GPS_27,126,3,,42.207403,-71.625972,116.173836
6/25/18,2018,Massachusetts,Upton,N,SSYS,UP156,M,,GPS_27,127,3,,42.207357,-71.626026,116.448608
6/25/18,2018,Massachusetts,Upton,N,SSYY,UP157,M,,GPS_27,128,4,,42.207329,-71.625951,116.671165
6/25/18,2018,Massachusetts,Upton,N,SYBB,UP158,F,mated,GPS_27,129,2,,42.207306,-71.625947,118.036514
6/25/18,2018,Massachusetts,Upton,N,SYBG,UP159,M,,GPS_27,131,3,,42.207311,-71.62597,119.323219
6/25/18,2018,Massachusetts,Upton,N,SYBR,UP160,M,,GPS_27,132,2,,42.207268,-71.625906,119.230484
6/25/18,2018,Massachusetts,Upton,N,SYBS,UP161,M,,GPS_27,135,2,,42.207187,-71.626034,121.453285
6/25/18,2018,Massachusetts,Upton,N,SYBY,UP162,M,,GPS_27,136,4,,42.207134,-71.625985,122.360855
6/25/18,2018,Massachusetts,Upton,N,SYGB,UP163,M,,GPS_27,137,3,,42.207096,-71.62606,120.931564
6/25/18,2018,Massachusetts,Upton,N,SYGG,UP164,M,,GPS_27,138,3,,42.207091,-71.626024,121.999832
6/25/18,2018,Massachusetts,Upton,N,SYGR,UP165,M,,GPS_27,139,3,,42.207063,-71.625959,121.441704
6/25/18,2018,Massachusetts,Upton,N,SYGS,UP166,M,,GPS_27,140,3,,42.20702,-71.626011,122.146614
6/25/18,2018,Massachusetts,Upton,N,SYGY,UP167,M,,GPS_27,141,3,reddish abdomen,42.207047,-71.626,120.187439
6/25/18,2018,Massachusetts,Upton,N,SYRB,UP168,M,,GPS_27,142,3,,42.207002,-71.625975,122.111183
6/25/18,2018,Massachusetts,Upton,N,SYRG,UP169,M,,GPS_27,143,3,,42.206969,-71.625969,121.995781
6/25/18,2018,Massachusetts,Upton,N,SYRR,UP170,M,,GPS_27,144,3,,42.20699,-71.626022,122.708069
6/25/18,2018,Massachusetts,Upton,N,SYRS,UP171,M,,GPS_27,144,3,,42.20699,-71.626022,122.708069
6/25/18,2018,Massachusetts,Upton,N,SYRY,UP172,M,,GPS_27,146,3,,42.206876,-71.625944,122.830322
6/25/18,2018,Massachusetts,Upton,N,SYSB,UP173,M,,GPS_27,147,3,,42.206819,-71.625928,122.796143
6/25/18,2018,Massachusetts,Upton,N,SYSG,UP174,M,,GPS_27,148,3,,42.20686,-71.626016,123.447411
6/25/18,2018,Massachusetts,Upton,N,SYSR,UP175,M,,GPS_27,149,4,,42.206853,-71.625968,124.247665
6/25/18,2018,Massachusetts,Upton,N,RBRY,UP176,M,,LB,1699,2,,42.207161,-71.626166,128.238953
6/25/18,2018,Massachusetts,Upton,N,RBSB,UP177,M,,LB,1700,3,,42.207042,-71.626147,125.678253
6/25/18,2018,Massachusetts,Upton,N,RBSG,UP178,M,,LB,1701,3,,42.206951,-71.626099,125.294807
6/25/18,2018,Massachusetts,Upton,N,RBSR,UP179,M,,LB,1702,3,,42.206964,-71.626125,125.191071
6/25/18,2018,Massachusetts,Upton,N,RBSS,UP180,M,,LB,1703,2,,42.206944,-71.626163,124.828651
6/25/18,2018,Massachusetts,Upton,N,RBSY,UP181,M,,LB,1704,2,,42.206913,-71.626234,123.297714
6/25/18,2018,Massachusetts,Upton,N,RBYB,UP182,M,,LB,1705,3,,42.206913,-71.626157,124.462479
6/25/18,2018,Massachusetts,Upton,N,RBYG,UP183,M,,LB,1706,3,,42.206848,-71.626109,124.757401
6/25/18,2018,Massachusetts,Upton,N,RBYR,UP184,M,,LB,1707,3,,42.206797,-71.626267,124.693054
6/25/18,2018,Massachusetts,Upton,N,RBYS,UP185,M,,LB,1708,3,,42.206794,-71.626235,124.922821
6/25/18,2018,Massachusetts,Upton,N,RBYY,UP186,M,,LB,1709,2,,42.20675,-71.626206,124.840958
6/25/18,2018,Massachusetts,Upton,N,RGBB,UP187,M,,LB,1711,2,,42.206527,-71.626197,123.206604
6/25/18,2018,Massachusetts,Upton,N,RGBG,UP188,M,,LB,1712,4,"hard to get colors to stick, no scales",42.206571,-71.62613,123.403503
6/25/18,2018,Massachusetts,Upton,N,RGBR,UP189,M,,LB,1712,2,,42.206571,-71.62613,123.403503
6/25/18,2018,Massachusetts,Upton,N,RGBS,UP190,M,,LB,1713,3,,42.206617,-71.626117,124.772232
6/25/18,2018,Massachusetts,Upton,N,RGBY,UP191,M,,LB,1714,4,on blackeyed susan,42.206659,-71.626077,124.252754
6/25/18,2018,Massachusetts,Upton,N,RGGB,UP192,M,,LB,1715,2,,42.206686,-71.626065,125.027954
6/25/18,2018,Massachusetts,Upton,N,RGGG,UP193,M,,LB,1716,3,,42.206712,-71.626062,124.330841
6/25/18,2018,Massachusetts,Upton,N,RGGR,UP194,M,,LB,1717,2,,42.206694,-71.626033,124.333664
6/25/18,2018,Massachusetts,Upton,N,RGGS,UP195,M,,LB,1718,3,,42.206776,-71.626046,123.979752
6/25/18,2018,Massachusetts,Upton,N,RGGY,UP196,M,,LB,1719,3,,42.206773,-71.626003,123.981483
6/27/18,2018,Massachusetts,Harvard,N,BBBB,HA01,M,,LB,1723,2,,42.485078,-71.56859,127.576569
6/27/18,2018,Massachusetts,Harvard,N,BBBG,HA02,M,,LB,1724,2,,42.485252,-71.568764,128.555283
6/27/18,2018,Massachusetts,Harvard,N,BBBR,HA03,M,,LB,1727,3,,42.485397,-71.571482,130.493896
6/28/18,2018,Maryland,McElwain,N,NA,NA,M,,GPS_1,329,NA,"mating pair: not disturbed. Male was unlabeled, female had wings closed: don't know if she was labeled",39.707525,-76.49181,171.872269
6/28/18,2018,Maryland,McElwain,?,NA,NA,F,(mating),GPS_1,329,NA,"mating pair: not disturbed. Male was unlabeled, female had wings closed: don't know if she was labeled",39.707525,-76.49181,171.872269
6/28/18,2018,Maryland,McElwain,N,BRGB,MC57,F,mated,GPS_1,330,5,nectaring on dogwood. looks skinny: maybe has laid eggs already,39.707418,-76.491468,172.204605
6/28/18,2018,Maryland,McElwain,R,BGYR,MC55,F,mated,GPS_1,45,4,"laying eggs on previously marked turtlehead point 45. checked back half an hour later: gone, but different butterfly was laying eggs on same clump of plants",39.707159,-76.491102,103.419449
6/28/18,2018,Maryland,McElwain,R,BGYS,MC56,F,mated,GPS_1,45,3,observed laying eggs on turtlehead point 45 (saw half an hour after MC55). Have observation notes about its movements on the plant,39.707159,-76.491102,103.419449
6/29/18,2018,Maryland,Alesia,N,BRGG,AL15,F,mated,GPS_1,335,4,has a tear in wing,39.682718,-76.832868,221.210098
6/29/18,2018,Maryland,Nuetzel,N,BSBB,NU25,M,,GPS_1,336,3,originally spotted swirling around in air with other butterfly. Labeled with the next available color code that didn't use red (red pen wasn't working),39.67421,-76.584508,184.883469
6/29/18,2018,Maryland,Nuetzel,R,BRBR,NU22,M,,GPS_1,337,5,nectaring on dogwood,39.674224,-76.584491,187.075928
6/29/18,2018,Maryland,Nuetzel,R,BGYY,NU19,M,,GPS_1,338,5,second yellow was barely visible: relabeled,39.674169,-76.584447,187.255936
6/29/18,2018,Maryland,Nuetzel,R,GGBY,NU04,M,,GPS_1,338,4,tear in one wing,39.674169,-76.584447,187.255936
6/29/18,2018,Maryland,Nuetzel,N,BRGR,NU26,F,mated,GPS_1,339,3,bottom half of left wing is somewhat crumpled/see through,39.674157,-76.58416,187.690506
6/29/18,2018,Maryland,Nuetzel,N,BRGS,NU27,M,,GPS_1,340,3,,39.673816,-76.583849,190.105576
6/29/18,2018,Maryland,Nuetzel,N,BRGY,NU28,F,mated,GPS_1,341,4,,39.673903,-76.58421,188.55629
6/29/18,2018,Maryland,Nuetzel,N,BRRB,NU29,F,mated,GPS_1,342,3,,39.672594,-76.585708,194.231491
6/29/18,2018,Massachusetts,Upton,N,RGRB,UP197,F,mated,NA,NA,2,[note from 2/11: wpt listed as LB wpt 1728. That point is at Harvard],NA,NA,NA
6/29/18,2018,Massachusetts,Upton,N,RGRG,UP198,F,mated,LB,1729,2,,42.206369,-71.62559,108.813362
6/29/18,2018,Massachusetts,Upton,N,RGRR,UP199,M,,LB,1730,2,,42.206343,-71.626016,126.126099
6/29/18,2018,Massachusetts,Upton,N,RGRS,UP200,M,,LB,1730,4,,42.206343,-71.626016,126.126099
