"ocurrenceID","collectionCode","database","basisOfRecord","scientificName","eventDate","year","month","day","startDayOfYear","dayCode","lifeStage","lifeStageNotes","generalNotes","locationNotes","stateProvince","county","municipality","locality","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinateSource","picture","recordedBy","within.year.duplicate...place.","within.year.duplicate...county.","lat2","lon2","id"
690683,"AMNH","AMNH","specimen","Euphydryas phaeton","7/19/49",1949,7,19,200,1949200,"adult","","","county inferred from town","Maine","Franklin","","Phillips",44.823113,-70.33951,"3036","town","N","dos Passos, C.F.","","",44.8,-70.3,"1949200 44.8 -70.3"
690684,"AMNH","AMNH","specimen","Euphydryas phaeton","7/10/29",1929,7,10,191,1929191,"adult","","","county inferred from town","Maine","Penobscot","","Enfield",45.248945,-68.568358,"3036","town","N","Grey, Lionel P.","","",45.2,-68.6,"1929191 45.2 -68.6"
690685,"AMNH","AMNH","specimen","Euphydryas phaeton","6/7/32",1932,6,7,159,1932159,"adult","","","county inferred from town","Maine","Penobscot","","Lincoln",45.362278,-68.505024,"4116","town","N","dos Passos, C.F.","same place, same collector?","",45.4,-68.5,"1932159 45.4 -68.5"
690686,"AMNH","AMNH","specimen","Euphydryas phaeton","7/1/36",1936,7,1,183,1936183,"adult","","","county inferred from town","Maine","Penobscot","","Enfield",45.248945,-68.568358,"3036","town","N","Grey, Lionel P.","","same county",45.2,-68.6,"1936183 45.2 -68.6"
690687,"AMNH","AMNH","specimen","Euphydryas phaeton","7/23/41",1941,7,23,204,1941204,"adult","","","county inferred from town","Maine","Penobscot","","Lincoln",45.362278,-68.505024,"4116","town","N","Frederick, A.C.","same place","",45.4,-68.5,"1941204 45.4 -68.5"
690688,"AMNH","AMNH","specimen","Euphydryas phaeton","7/20/33",1933,7,20,201,1933201,"adult","","","county inferred from town","Maine","Penobscot","","Enfield",45.248945,-68.568358,"3036","town","N","Gundar, J.D.","same place","same county, some same collector",45.2,-68.6,"1933201 45.2 -68.6"
690691,"AMNH","AMNH","specimen","Euphydryas phaeton","7/1/67",1967,7,1,182,1967182,"adult","","","county inferred from town","Maine","Penobscot","","Chester",45.408667,-68.499747,"3036","town","N","Anthony, S.","","",45.4,-68.5,"1967182 45.4 -68.5"
690692,"AMNH","AMNH","specimen","Euphydryas phaeton","6/29/31",1931,6,29,180,1931180,"adult","","","county inferred from town","Maine","Franklin","","Rangeley",44.966444,-70.642846,"3036","town","N","dos Passos, C.F.","same place, same collector","",45,-70.6,"1931180 45 -70.6"
690693,"AMNH","AMNH","specimen","Euphydryas phaeton","7/31/83",1983,7,31,212,1983212,"adult","","","","Maine","Franklin","","",44.97416,-70.444077,"82826","county","N","","","",45,-70.4,"1983212 45 -70.4"
690695,"AMNH","AMNH","specimen","Euphydryas phaeton","7/7/31",1931,7,7,188,1931188,"adult","","","county inferred from town","Maine","Franklin","","Rangeley",44.966444,-70.642846,"3036","town","N","dos Passos, C.F.","same place, same collector","",45,-70.6,"1931188 45 -70.6"
690697,"AMNH","AMNH","specimen","Euphydryas phaeton","6/13/38",1938,6,13,164,1938164,"adult","","","county inferred from town","Maine","Franklin","Franklin","Chesterville",44.551111,-70.086111,"","town","N","dos Passos, C.F.","","same county, same collector",44.6,-70.1,"1938164 44.6 -70.1"
690698,"AMNH","AMNH","specimen","Euphydryas phaeton","7/15/38",1938,7,15,196,1938196,"adult","","","county inferred from town","Maine","Franklin","","Rangeley",44.966444,-70.642846,"3036","town","N","dos Passos, C.F.","same place, same collector","same county, same collector",45,-70.6,"1938196 45 -70.6"
690699,"AMNH","AMNH","specimen","Euphydryas phaeton","7/6/32",1932,7,6,188,1932188,"adult","","","county inferred from town","Maine","Penobscot","","Lincoln",45.362278,-68.505024,"4116","town","N","dos Passos, C.F.","same place, same collector?","",45.4,-68.5,"1932188 45.4 -68.5"
690701,"AMNH","AMNH","specimen","Euphydryas phaeton","6/9/51",1951,6,9,160,1951160,"adult","","","county inferred from town","Maine","Penobscot","","Chester",45.408667,-68.499747,"3036","town","N","dos Passos, C.F.","same place","",45.4,-68.5,"1951160 45.4 -68.5"
690702,"AMNH","AMNH","specimen","Euphydryas phaeton","6/20/30",1930,6,20,171,1930171,"adult","","","county inferred from town","Maine","Penobscot","","Lincoln",45.362278,-68.505024,"4116","town","N","dos Passos, C.F.","same place","",45.4,-68.5,"1930171 45.4 -68.5"
690704,"AMNH","AMNH","specimen","Euphydryas phaeton","6/4/83",1983,6,4,155,1983155,"adult","","","assuming town of franklin, not county of franklin; county inferred from town","Maine","Hancock","","Franklin",44.587021,-68.232238,"3036","town","N","dos Passos, C.F.","","",44.6,-68.2,"1983155 44.6 -68.2"
690707,"AMNH","AMNH","specimen","Euphydryas phaeton","7/9/51",1951,7,9,190,1951190,"adult","","","county inferred from town","Maine","Penobscot","","Chester",45.408667,-68.499747,"3036","town","N","","same place","",45.4,-68.5,"1951190 45.4 -68.5"
690709,"AMNH","AMNH","specimen","Euphydryas phaeton","6/30/35",1935,6,30,181,1935181,"adult","","","county inferred from town","Maine","Penobscot","","Passadumkeag Bog",45.185336,-68.616694,"3036","town","N","Grey, Lionel P.","","",45.2,-68.6,"1935181 45.2 -68.6"
690710,"AMNH","AMNH","specimen","Euphydryas phaeton","6/22/33",1933,6,22,173,1933173,"adult","","","county inferred from town","Maine","Penobscot","","Lincoln",45.362278,-68.505024,"4116","town","N","Grey, Lionel P.","same place, some same collector","same county, some same collector",45.4,-68.5,"1933173 45.4 -68.5"
690715,"AMNH","AMNH","specimen","Euphydryas phaeton","6/12/30",1930,6,12,163,1930163,"adult","","","assuming town of Dixfield, county inferred from town","Maine","Oxford","","Diffield?",44.533953,-70.455897,"2156","town","N","dos Passos, C.F.","","",44.5,-70.5,"1930163 44.5 -70.5"
690716,"AMNH","AMNH","specimen","Euphydryas phaeton","6/28/38",1938,6,28,179,1938179,"adult","","","county inferred from town","Maine","Franklin","","Rangeley",44.966444,-70.642846,"3036","town","N","dos Passos, C.F.","same place, same collector","same county, same collector",45,-70.6,"1938179 45 -70.6"
690717,"AMNH","AMNH","specimen","Euphydryas phaeton","7/25/67",1967,7,25,206,1967206,"adult","","","","New Brunswick","","","8. mi N of Frederickton",46.065831,-66.633333,"19616","town+direction+distance","N","Anthony, S.","","",46.1,-66.6,"1967206 46.1 -66.6"
690737,"AMNH","AMNH","specimen","Euphydryas phaeton","6/4/60",1960,6,4,156,1960156,"adult","","","","New Brunswick","","","Edmunston",47.366667,-68.333333,"14568","town","N","","same place","",47.4,-68.3,"1960156 47.4 -68.3"
690740,"AMNH","AMNH","specimen","Euphydryas phaeton","6/17/55",1955,6,17,168,1955168,"adult","","","county inferred from town","New Jersey","Ocean","","Lakehurst ",40.014561,-74.311257,"1830","town","N","Klots, A.B.","","",40,-74.3,"1955168 40 -74.3"
690741,"AMNH","AMNH","specimen","Euphydryas phaeton","7/22/50",1950,7,22,203,1950203,"adult","","","","New Jersey","Morris","","Newfoundland",41.046486,-74.435155,"3036","town","N","Ehrlich, P.R.","same place, same collector","same county, some same collector",41,-74.4,"1950203 41 -74.4"
690744,"AMNH","AMNH","specimen","Euphydryas phaeton","6/3/32",1932,6,3,155,1932155,"adult","","","county inferred from town","New Jersey","Morris","","Mendham",40.775933,-74.600714,"3737","town","N","dos Passos, C.F.","same place, same collector","",40.8,-74.6,"1932155 40.8 -74.6"
690745,"AMNH","AMNH","specimen","Euphydryas phaeton","6/19/32",1932,6,19,171,1932171,"adult","","","county inferred from town","New Jersey","Morris","","Mendham",40.775933,-74.600714,"3737","town","N","dos Passos, C.F.","same place, same collector","",40.8,-74.6,"1932171 40.8 -74.6"
690747,"AMNH","AMNH","specimen","Euphydryas phaeton","7/20/41",1941,7,20,201,1941201,"adult","","","","New Jersey","Morris","","",40.862002,-74.544499,"33415","county","N","Buchholz, Otto","","same county, same collector",40.9,-74.5,"1941201 40.9 -74.5"
690748,"AMNH","AMNH","specimen","Euphydryas phaeton","7/14/19",1919,7,14,195,1919195,"adult","","","county inferred from town","New Jersey","Bergen","","Leonia",40.861489,-73.988194,"1850","town","N","Watson, F.E.","same place, same collector","",40.9,-74,"1919195 40.9 -74"
690754,"AMNH","AMNH","specimen","Euphydryas phaeton","6/10/41",1941,6,10,161,1941161,"adult","","","","New Jersey","Morris","","",40.862002,-74.544499,"33415","county","N","Buchholz, Otto","","same county, same collector",40.9,-74.5,"1941161 40.9 -74.5"
690756,"AMNH","AMNH","specimen","Euphydryas phaeton","6/9/44",1944,6,9,161,1944161,"adult","","","county inferred from town; duplicate had ramsey county (instead of location)","New Jersey","Bergen","","Ramsey",41.057319,-74.140977,"3369","town","N","Gertsch, W.J.","same place, same collector","",41.1,-74.1,"1944161 41.1 -74.1"
690757,"AMNH","AMNH","specimen","Euphydryas phaeton","6/12/44",1944,6,12,164,1944164,"adult","","","county inferred from town; duplicate had ramsey county (instead of location)","New Jersey","Bergen","","Ramsey",41.057319,-74.140977,"3369","town","N","Gertsch, W.J.","same place, same collector","",41.1,-74.1,"1944164 41.1 -74.1"
690761,"AMNH","AMNH","specimen","Euphydryas phaeton","6/16/34",1934,6,16,167,1934167,"adult","","","county inferred from town; duplicate had ramsey county (instead of location)","New Jersey","Bergen","","Ramsey",41.057319,-74.140977,"3369","town","N","Gertsch, W.J.","same place, same collector","",41.1,-74.1,"1934167 41.1 -74.1"
690762,"AMNH","AMNH","specimen","Euphydryas phaeton","6/9/34",1934,6,9,160,1934160,"adult","","","county inferred from town; duplicate had ramsey county (instead of location)","New Jersey","Bergen","","Ramsey",41.057319,-74.140977,"3369","town","N","Gertsch, W.J.","same place, same collector","",41.1,-74.1,"1934160 41.1 -74.1"
690768,"AMNH","AMNH","specimen","Euphydryas phaeton","6/27/56",1956,6,27,179,1956179,"adult","","","","New Jersey","Hunterdon","","",40.567305,-74.912254,"30106","county","N","Mueller, Joseph","","same county, same collector",40.6,-74.9,"1956179 40.6 -74.9"
690769,"AMNH","AMNH","specimen","Euphydryas phaeton","6/24/67",1967,6,24,175,1967175,"adult","","","assuming stickle pond in sussex county","New Jersey","Sussex","","Sicklepond",41.02858333,-74.75249444,"873","locality","N","Anthony, S.","same place, different collector","",41,-74.8,"1967175 41 -74.8"
690771,"AMNH","AMNH","specimen","Euphydryas phaeton","6/13/70",1970,6,13,164,1970164,"adult","","","assuming town is Beemerville based on other records. county inferred from town","New Jersey","Sussex","","Beamsville",41.210651,-74.691552,"3036","town","N","Wright, Dave","same place, same collector?","same county, some same collector",41.2,-74.7,"1970164 41.2 -74.7"
690772,"AMNH","AMNH","specimen","Euphydryas phaeton","6/27/73",1973,6,27,178,1973178,"adult","","","county inferred from locality","New Jersey","Sussex","","Cranberry Lake",40.94987,-74.740477,"873","locality","N","","","",40.9,-74.7,"1973178 40.9 -74.7"
690778,"AMNH","AMNH","specimen","Euphydryas phaeton","6/12/36",1936,6,12,164,1936164,"adult","","","","New Jersey","Union","","",40.659901,-74.308145,"17416","county","N","Buchholz, Otto","","",40.7,-74.3,"1936164 40.7 -74.3"
690785,"AMNH","AMNH","specimen","Euphydryas phaeton","7/27/56",1956,7,27,209,1956209,"adult","","","","New Jersey","Hunterdon","","",40.567305,-74.912254,"30106","county","N","Mueller, Joseph","","same county, same collector",40.6,-74.9,"1956209 40.6 -74.9"
690786,"AMNH","AMNH","specimen","Euphydryas phaeton","7/9/49",1949,7,9,190,1949190,"adult","","","county inferred from town","New Jersey","Essex","","Short Hills",40.747879,-74.325427,"3036","town","N","Mueller, Joseph","same place, same collector","",40.7,-74.3,"1949190 40.7 -74.3"
690788,"AMNH","AMNH","specimen","Euphydryas phaeton","6/13/13",1913,6,13,164,1913164,"adult","","","county inferred from town","New Jersey","Essex","","Short Hills",40.747879,-74.325427,"3036","town","N","Mueller, Joseph","","",40.7,-74.3,"1913164 40.7 -74.3"
690789,"AMNH","AMNH","specimen","Euphydryas phaeton","6/30/47",1947,6,30,181,1947181,"adult","","","county inferred from town","New Jersey","Essex","","Short Hills",40.747879,-74.325427,"3036","town","N","Mueller, Joseph","","",40.7,-74.3,"1947181 40.7 -74.3"
690790,"AMNH","AMNH","specimen","Euphydryas phaeton","6/9/49",1949,6,9,160,1949160,"adult","","","county inferred from town","New Jersey","Essex","","Short Hills",40.747879,-74.325427,"3036","town","N","Mueller, Joseph","same place, same collector","",40.7,-74.3,"1949160 40.7 -74.3"
690793,"AMNH","AMNH","specimen","Euphydryas phaeton","6/24/60",1960,6,24,176,1960176,"adult","","","county inferred from town","New Jersey","Essex","","Short Hills",40.747879,-74.325427,"3036","town","N","Mueller, Joseph","","",40.7,-74.3,"1960176 40.7 -74.3"
690794,"AMNH","AMNH","specimen","Euphydryas phaeton","6/26/50",1950,6,26,177,1950177,"adult","","","","New Jersey","Hunterdon","","",40.567305,-74.912254,"30106","county","N","Mueller, Joseph","","",40.6,-74.9,"1950177 40.6 -74.9"
690796,"AMNH","AMNH","specimen","Euphydryas phaeton","7/11/71",1971,7,11,192,1971192,"adult","","","","New Jersey","Hunterdon","","",40.567305,-74.912254,"30106","county","N","Mueller, Joseph","","same county, same collector",40.6,-74.9,"1971192 40.6 -74.9"
690805,"AMNH","AMNH","specimen","Euphydryas phaeton","6/5/32",1932,6,5,157,1932157,"adult","","","county inferred from town","New Jersey","Morris","","Mendham",40.775933,-74.600714,"3737","town","N","dos Passos, C.F.","same place, same collector","",40.8,-74.6,"1932157 40.8 -74.6"
690809,"AMNH","AMNH","specimen","Euphydryas phaeton","6/28/41",1941,6,28,179,1941179,"adult","","","","New Jersey","Morris","","",40.862002,-74.544499,"33415","county","N","Buchholz, Otto","","same county, same collector",40.9,-74.5,"1941179 40.9 -74.5"
690811,"AMNH","AMNH","specimen","Euphydryas phaeton","7/16/49",1949,7,16,197,1949197,"adult","","","","New Jersey","Morris","","",40.862002,-74.544499,"33415","county","N","Buchholz, Otto","","",40.9,-74.5,"1949197 40.9 -74.5"
690822,"AMNH","AMNH","specimen","Euphydryas phaeton","7/16/17",1917,7,16,197,1917197,"adult","","","county given as morris, should be cape may","New Jersey","Cape May","","Cape May",38.935113,-74.906005,"3624","town","N","Buchholz, Otto","","",38.9,-74.9,"1917197 38.9 -74.9"
690840,"AMNH","AMNH","specimen","Euphydryas phaeton","6/7/64",1964,6,7,159,1964159,"adult","","","","Georgia","Chatooga","","Summerville",34.480642,-85.347734,"3447","town","N","dos Passos, C.F.","","",34.5,-85.3,"1964159 34.5 -85.3"
690841,"AMNH","AMNH","specimen","Euphydryas phaeton","5/19/65",1965,5,19,139,1965139,"adult","","","","Georgia","Chatooga","","Summerville",34.480642,-85.347734,"3447","town","N","dos Passos, C.F.","same place, same collector","",34.5,-85.3,"1965139 34.5 -85.3"
690842,"AMNH","AMNH","specimen","Euphydryas phaeton","5/29/65",1965,5,29,149,1965149,"adult","","","","Georgia","Chatooga","","Summerville",34.480642,-85.347734,"3447","town","N","dos Passos, C.F.","same place, same collector","",34.5,-85.3,"1965149 34.5 -85.3"
690843,"AMNH","AMNH","specimen","Euphydryas phaeton","6/7/61",1961,6,7,158,1961158,"adult","","","","Georgia","Chatooga","","Summerville",34.480642,-85.347734,"3447","town","N","dos Passos, C.F.","","",34.5,-85.3,"1961158 34.5 -85.3"
690844,"AMNH","AMNH","specimen","Euphydryas phaeton","7/6/69",1969,7,6,187,1969187,"adult","","has note qqLarva on Chelone Glabraqq. may have been raised in captivity?","","Pennsylvania","Tioga","","Wet Field, Baldwin Run",41.812831,-77.32557,"3000","locality","N","","same place","",41.8,-77.3,"1969187 41.8 -77.3"
690845,"AMNH","AMNH","specimen","Euphydryas phaeton","7/4/67",1967,7,4,185,1967185,"adult","","","","Pennsylvania","Tioga","","Wellsboro",41.748684,-77.30053,"3261","town","N","","same place","",41.7,-77.3,"1967185 41.7 -77.3"
690846,"AMNH","AMNH","specimen","Euphydryas phaeton","7/8/67",1967,7,8,189,1967189,"adult","","","","Pennsylvania","Tioga","","Wellsboro",41.748684,-77.30053,"3261","town","N","","same place","",41.7,-77.3,"1967189 41.7 -77.3"
690850,"AMNH","AMNH","specimen","Euphydryas phaeton","6/23/22",1922,6,23,174,1922174,"adult","","","county inferred from town","Pennsylvania","Lackawanna","","Scranton",41.408969,-75.662412,"9251","town","N","","","",41.4,-75.7,"1922174 41.4 -75.7"
690851,"AMNH","AMNH","specimen","Euphydryas phaeton","7/24/69",1969,7,24,205,1969205,"adult","","has note qqLarva on Chelone Glabraqq. may have been raised in captivity?","","Pennsylvania","Tioga","","Wet Field, Baldwin Run",41.812831,-77.32557,"3000","locality","N","Patterson, G.F.","same place","",41.8,-77.3,"1969205 41.8 -77.3"
690852,"AMNH","AMNH","specimen","Euphydryas phaeton","7/6/67",1967,7,6,187,1967187,"adult","","has note qqLarva on Chelone Glabraqq. may have been raised in captivity?","","Pennsylvania","Tioga","","Wellsboro",41.748684,-77.30053,"3261","town","N","Patterson, G.F.","same place","",41.7,-77.3,"1967187 41.7 -77.3"
690853,"AMNH","AMNH","specimen","Euphydryas phaeton","6/8/27",1927,6,8,159,1927159,"adult","","","","Pennsylvania","Washington","","",40.189401,-80.248244,"44409","county","N","Long;(from duplicate: Long; Gertsch, W.J.)","","",40.2,-80.2,"1927159 40.2 -80.2"
690858,"AMNH","AMNH","specimen","Euphydryas phaeton","6/13/67",1967,6,13,164,1967164,"adult","","has note qqLarva on Chelone Glabraqq. may have been raised in captivity?","","Pennsylvania","Tioga","","Wellsboro",41.748684,-77.30053,"3261","town","N","","same place","",41.7,-77.3,"1967164 41.7 -77.3"
690863,"AMNH","AMNH","specimen","Euphydryas phaeton","5/17/41",1941,5,17,137,1941137,"adult","","","county inferred from town","Pennsylvania","Adams","","Gettysburg",39.830929,-77.231096,"1875","town","N","Nabokov, N.","","",39.8,-77.2,"1941137 39.8 -77.2"
690864,"AMNH","AMNH","specimen","Euphydryas phaeton","5/30/70",1970,5,30,150,1970150,"adult","","","","Pennsylvania","Washington","","McMurray?",40.277848,-80.083943,"2757","town","N","Nixon, D.","","same county, different collector",40.3,-80.1,"1970150 40.3 -80.1"
